original_image,npz_path,csv_path,data_type,num_samples,num_leads,status,Col1_MAV,Col1_RMS,Col1_ZC,Col1_SSC,Col1_VAR,Col1_DASDV,Col1_AAC,Col1_Skew,Col1_Kurt,Col2_MAV,Col2_RMS,Col2_ZC,Col2_SSC,Col2_VAR,Col2_DASDV,Col2_AAC,Col2_Skew,Col2_Kurt,Col3_MAV,Col3_RMS,Col3_ZC,Col3_SSC,Col3_VAR,Col3_DASDV,Col3_AAC,Col3_Skew,Col3_Kurt,Col4_MAV,Col4_RMS,Col4_ZC,Col4_SSC,Col4_VAR,Col4_DASDV,Col4_AAC,Col4_Skew,Col4_Kurt,Col5_MAV,Col5_RMS,Col5_ZC,Col5_SSC,Col5_VAR,Col5_DASDV,Col5_AAC,Col5_Skew,Col5_Kurt,Col6_MAV,Col6_RMS,Col6_ZC,Col6_SSC,Col6_VAR,Col6_DASDV,Col6_AAC,Col6_Skew,Col6_Kurt,Col7_MAV,Col7_RMS,Col7_ZC,Col7_SSC,Col7_VAR,Col7_DASDV,Col7_AAC,Col7_Skew,Col7_Kurt,Col8_MAV,Col8_RMS,Col8_ZC,Col8_SSC,Col8_VAR,Col8_DASDV,Col8_AAC,Col8_Skew,Col8_Kurt,Col9_MAV,Col9_RMS,Col9_ZC,Col9_SSC,Col9_VAR,Col9_DASDV,Col9_AAC,Col9_Skew,Col9_Kurt,Col10_MAV,Col10_RMS,Col10_ZC,Col10_SSC,Col10_VAR,Col10_DASDV,Col10_AAC,Col10_Skew,Col10_Kurt,Col11_MAV,Col11_RMS,Col11_ZC,Col11_SSC,Col11_VAR,Col11_DASDV,Col11_AAC,Col11_Skew,Col11_Kurt,Col12_MAV,Col12_RMS,Col12_ZC,Col12_SSC,Col12_VAR,Col12_DASDV,Col12_AAC,Col12_Skew,Col12_Kurt,class
ECG Dataset\Abnormal heartbeat\HB_(108).png,final_check_output\npz_data\12_leads_data\Abnormal heartbeat\HB_(108)_12leads.npz,final_check_output\csv_data\12_leads_csv\Abnormal heartbeat\HB_(108).csv,12_leads,124,12,success,0.9362643080124867,1.177716213129485,15,43,1.3870154786680544,0.8707066562860382,0.4349593495934959,0.5466896509772025,0.1666465390803782,1.073100936524454,1.3565177767607963,14,61,1.8401404786680537,0.8434347122457898,0.4796747967479675,0.3279216684480211,0.3660168189578017,1.5652965660770028,2.1305590810674166,22,65,4.5392819979188355,1.4185186364483264,0.9024390243902439,-0.7796874404827697,0.6158428988311289,5.127503902185224,7.40602188878899,12,42,54.84916021722164,5.155409977152188,2.9796747967479673,-1.7227133370617884,2.4409163600956116,0.9571409989594173,1.2237023006023482,22,55,1.4974473204994798,0.823930694062241,0.5528455284552846,0.591431581075445,0.03163104782807835,0.6326742976066596,0.8155136019488451,23,62,0.6650624349635795,0.7185124651678814,0.34959349593495936,0.6172030424255903,0.38798808955547326,3.477399843912591,5.184597623433227,14,53,26.88005251690947,3.939197433839059,2.182926829268293,-2.180057708826432,4.709117862063953,3.383454734651405,4.816833950637337,13,48,23.201889308012493,4.294778451936667,2.4715447154471546,-1.154852325052319,2.5939038517909214,0.6238293444328825,0.761701980007637,21,75,0.5801899063475546,0.5738190417570045,0.36585365853658536,-0.19898462179496135,-0.08249716171823485,0.6568678459937566,0.7968786662603629,24,67,0.6350156087408947,0.7650920556760059,0.44715447154471544,0.6269961910378099,-0.09818156674494505,6.421631113423518,9.708353593227132,12,44,94.25212949112617,6.93799971954461,4.008130081300813,-2.0444423753455108,4.023023744251947,2.493236212278876,3.3220521032787955,16,54,11.036030176899068,3.0148683046376905,1.6585365853658536,0.30510258214007624,0.5158367291120629,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(109).png,final_check_output\npz_data\12_leads_data\Abnormal heartbeat\HB_(109)_12leads.npz,final_check_output\csv_data\12_leads_csv\Abnormal heartbeat\HB_(109).csv,12_leads,124,12,success,1.9344432882414153,2.4527632859150046,22,56,6.01604773673257,2.483686612073244,1.353658536585366,1.0724617260804208,0.7392528648811569,1.666688345473465,2.0365537996262493,29,63,4.147551378772112,1.7244063429981802,1.0284552845528456,-0.4001639327524382,-0.5523683833474244,1.0084872528616018,1.4832394233719466,27,63,2.1999991870447446,1.2522337764548235,0.6910569105691057,-0.08105416893700047,3.1623448047942757,3.50754422476587,4.893007769439527,18,44,23.941525031795585,4.298878028453824,2.532520325203252,-0.1819497514213766,1.1131094920610236,1.4280046826222688,1.7280801648625757,25,57,2.986261056191467,1.4098953429417307,0.9186991869918699,0.31748103321133075,-0.750132547597611,1.4279396462018725,1.8299344932920014,21,56,3.3486602497398543,2.0836178667486385,1.016260162601626,1.1937855107010176,1.5355093525496502,3.93028095733611,5.589276957663603,21,51,31.2400169094693,5.204946052999411,3.154471544715447,-0.7446008217947359,1.815680855911939,3.0074141519250785,4.118516883726478,18,44,16.96218132154006,3.593693663397238,2.1504065040650406,0.1074909709166705,0.7146010823639224,0.9495967741935484,1.3314208394091265,22,62,1.7726814516129032,1.3411862241332775,0.6138211382113821,-0.8714696577459614,1.70688501174158,0.5716701352757553,0.7605805021903828,33,75,0.5784827003121749,0.6048583789091339,0.3983739837398374,0.027889815045133496,0.12203644195014274,3.904331425598337,5.614100536809876,19,52,31.518124837408955,5.073344176991285,3.008130081300813,-0.5851583959388166,1.5781584959716888,1.5069588969823107,1.9057656303641355,26,50,3.631942637877211,1.8340722827117206,1.0528455284552845,0.510088311476488,-0.3136615636467628,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(11).png,final_check_output\npz_data\12_leads_data\Abnormal heartbeat\HB_(11)_12leads.npz,final_check_output\csv_data\12_leads_csv\Abnormal heartbeat\HB_(11).csv,12_leads,124,12,success,1.192963059313216,1.9420377947006557,16,73,3.7715107960457863,1.4391449584326501,0.6300813008130082,2.6520460391661613,7.460684510627251,1.1675338189386055,1.5956944867051288,20,67,2.546240894901145,1.233838613262381,0.5894308943089431,-1.1993135637738974,1.6788373964321783,1.7066532258064515,3.4411271186595527,16,60,11.841355846774194,3.110596889365461,1.2967479674796747,-3.697992664220851,15.875471702483352,1.3768210197710715,1.8614713111535348,14,54,3.465075442247658,1.7261734550003853,0.6097560975609756,1.7119057546500362,6.665024209286257,1.0649063475546308,1.3203351807757655,24,54,1.7432849895941729,0.8636752626708684,0.491869918699187,0.5029111153341452,-0.12171896299389884,0.9638397502601437,1.6681575017975852,15,51,2.78274945080356,1.2786023026095652,0.556910569105691,2.5699285914668075,6.223506978581847,1.3924947970863681,2.452418559259877,19,62,6.0143567898022905,2.056123118011848,0.8861788617886179,-1.3329211086563244,7.756238644308201,1.5261446409989594,2.7101934032534474,10,52,7.345148283038502,2.829863968691925,0.8861788617886179,4.164142644029849,23.530733143335887,0.8834547346514051,1.309733035526567,8,60,1.715400624349636,0.9106416928094863,0.42276422764227645,-2.259179176229736,6.08807783732585,0.7012877211238294,0.8622906327194763,17,63,0.7435451352757544,0.5521576303742327,0.3252032520325203,0.5874461870352599,0.016656573532831676,1.3898283038501562,2.268474388690504,18,61,5.145976052144756,1.475867298181926,0.7439024390243902,-2.100914623908905,6.348077214012383,1.7020031217481792,2.5458177891201528,10,48,6.481188215400622,1.6994738544955086,0.7113821138211383,1.8781539006312309,4.427073551800049,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(110).png,final_check_output\npz_data\12_leads_data\Abnormal heartbeat\HB_(110)_12leads.npz,final_check_output\csv_data\12_leads_csv\Abnormal heartbeat\HB_(110).csv,12_leads,124,12,success,2.1763787721123835,2.804399973106035,8,48,7.864659209157129,1.0997043209408313,0.6219512195121951,-0.3030963804464136,1.2431770960787212,1.008324661810614,1.2739383166179383,14,52,1.6229188345473466,0.816496580927726,0.42276422764227645,0.2284538802891391,-0.05310466618038756,1.6296501040582716,2.2668132289936196,16,61,5.138442215140479,1.5795311643608023,0.8943089430894309,-1.0974312592133528,1.0704361188407754,4.113423517169613,6.433452262392797,12,49,41.389308012487,4.594093061411639,2.4796747967479673,-2.0913478924186686,4.8834783467392215,3.1118626430801246,4.53645340208657,13,44,20.579409469302814,1.9175060021529744,1.0691056910569106,-0.7692900488065639,3.0556974763560607,0.5455905306971913,0.7309295003235866,18,50,0.5342579344432883,0.6148567154124649,0.2926829268292683,0.5591108646556082,0.9518364263763672,2.9159079084287196,4.116694074467708,12,63,16.947170102757546,2.953398208100248,1.6991869918699187,-1.825780150352947,2.298598984320776,2.695694588969823,4.28525415737366,22,47,18.36340319328824,4.171744872898251,2.1260162601626016,-0.7648636107859709,4.753749573877845,1.7593652445369403,3.053737410914353,16,54,9.325312174817897,1.632993161855452,0.7967479674796748,-1.3578918741877963,5.619878105399684,0.6982310093652444,0.9004854743359908,15,62,0.8108740894901143,0.7847634411315204,0.4268292682926829,1.003853412354697,0.9673741100605415,5.425208116545265,8.289518334523832,12,50,68.71611421840676,6.085657758394199,3.292682926829268,-2.412479955577759,5.940893567937172,2.5704344432882404,4.149448250748521,18,51,17.21792078563996,4.101358093532204,1.9593495934959348,1.8086516325611661,7.080136900602252,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(111).png,final_check_output\npz_data\12_leads_data\Abnormal heartbeat\HB_(111)_12leads.npz,final_check_output\csv_data\12_leads_csv\Abnormal heartbeat\HB_(111).csv,12_leads,124,12,success,0.8215400624349646,1.406304557272133,23,60,1.9776925078043703,1.3282423130876468,0.5447154471544715,2.817693704216832,7.842086371546589,1.1573881373569204,1.7289455548193695,22,70,2.9892527315296573,1.5335012279943445,0.7357723577235772,-2.3524647100050897,6.783441485418951,1.3829994797086367,1.9645788630801224,14,54,3.859570109261186,1.5255280306692904,0.6707317073170732,-1.04903906187793,3.164806660412153,2.401599895941728,3.0075861203949077,12,55,9.045574271592091,1.8100891591928951,0.8292682926829268,1.1146243833852967,0.4173431929886142,1.6201873048907383,2.376707448013812,23,58,5.648738293444329,2.187362074629725,1.056910569105691,2.2684932750152265,5.525799148976295,0.6681408255289628,0.8316971450334368,21,35,0.6917201410567697,0.7104523540853913,0.32926829268292684,1.2793544063800806,1.4719760574422844,2.25468262226847,2.8531866005074566,14,49,8.140673777315296,2.1799157140415324,1.0975609756097562,0.17619503571262105,0.252910044560156,1.4398413111342363,1.933378391086894,16,55,3.7379520031217486,1.6880739012066266,0.7154471544715447,1.7329332840733107,3.0460671858321806,0.9322320499479715,1.3301990943438249,23,53,1.7694296305931323,1.410615964170966,0.6626016260162602,2.0304505115089473,5.180897053649812,1.1832726326742982,1.756968250983375,21,57,3.08693743496358,1.6705239915978654,0.7601626016260162,2.262260180198974,6.275419243530703,2.742976066597295,3.467648160772582,14,47,12.024583766909469,2.967986369481992,1.4715447154471544,1.3374976133291747,2.353575461417578,1.6532258064516114,2.850005020350837,8,58,8.122528616024974,2.4938949847822283,0.9349593495934959,3.1163519669047735,10.637863486085415,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(112).png,final_check_output\npz_data\12_leads_data\Abnormal heartbeat\HB_(112)_12leads.npz,final_check_output\csv_data\12_leads_csv\Abnormal heartbeat\HB_(112).csv,12_leads,124,12,success,1.0162591050988552,1.4368197843194752,24,65,2.064451092611863,1.4747192098726725,0.6991869918699187,1.6290651421661106,3.6586438022409764,1.117780957336108,1.4889628187951578,21,61,2.217010275754422,1.440556577171657,0.6869918699186992,-0.752143248262117,1.2980865594969915,1.042403746097815,1.4612582777943386,26,63,2.135275754422477,1.3704191988175751,0.7154471544715447,-0.021615632215992196,2.684270106613999,1.4588969823100926,2.43962859644775,16,53,5.951787688605622,2.6612623082234363,1.1178861788617886,1.6302429679299288,6.960615999295092,1.029136316337149,1.2847852454597586,20,66,1.6506731269510926,1.1079901968983137,0.5934959349593496,0.47123287505521505,-0.0814230358196486,0.7434963579604575,1.118906203670291,21,51,1.2519510926118622,1.1396405081449492,0.46747967479674796,2.01887870082139,3.986168692190933,2.2127991675338183,4.651906137993473,20,58,21.640230716701357,5.411989850908949,2.1463414634146343,0.03462968530921844,8.64532042700522,1.3326612903225807,2.2883162213803097,21,56,5.236391129032258,2.4660293617489897,1.032520325203252,1.8261544903930496,5.6850347083216,0.6736472424557757,0.9348144852045129,12,46,0.8738781217481791,0.823930694062241,0.37398373983739835,-1.1000171949486008,3.642556483870819,0.7443418314255986,0.9504075882309175,17,65,0.9032745837669094,0.5160040335129426,0.3130081300813008,-0.3315113904114151,-0.2942078393513663,1.8431971904266389,3.0992434921647063,18,51,9.605310223725285,3.342264458016013,1.516260162601626,0.5474034162921384,6.018040888491758,0.9872528616024978,1.4760928683817316,23,64,2.1788501560874085,1.4698874466063914,0.6707317073170732,1.9697472271570373,4.80670175695056,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(113).png,final_check_output\npz_data\12_leads_data\Abnormal heartbeat\HB_(113)_12leads.npz,final_check_output\csv_data\12_leads_csv\Abnormal heartbeat\HB_(113).csv,12_leads,124,12,success,1.153225806451613,1.6867904721020313,27,63,2.8452620967741935,1.4185186364483264,0.7317073170731707,1.6741612563530803,2.5615382527315536,1.6912070759625393,2.1973845724900487,19,56,4.8284989594172725,1.9185656905467399,1.0691056910569106,0.7880465167175279,0.6071695644682,2.2890218522372527,3.5611299782743697,19,45,12.681646722164414,2.6568671569032003,1.386178861788618,-1.5839245759161042,3.3680537422138492,5.232245057232047,8.00790081817874,16,40,64.12647551378772,6.2533730735298345,3.5203252032520327,-1.5475238441488541,3.583144402679398,3.65738813735692,5.5107426894742755,20,50,30.368284989594166,4.437460637636024,2.4552845528455283,-1.7623894987278286,3.0080630194106694,1.761186264308013,2.7867308600897363,27,65,7.765868886576482,1.93596680748271,1.0,1.9674055996647397,3.3346596054583015,3.737252861602498,5.344810539891578,19,45,28.566999707336112,4.304823348877472,2.4146341463414633,-0.9676084918477987,2.2239309270118177,4.109716441207076,6.283151865586648,18,50,39.47799736602497,5.403533171148977,3.0447154471544717,-1.473574202925139,3.5538246646565304,4.141649323621227,6.467916647547755,16,47,41.83394575962539,4.697343999581732,2.5447154471544717,-2.10099905779875,4.222425158537824,3.073621227887618,5.082433760949894,20,53,25.831132934443282,3.8952232577404695,2.1219512195121952,-2.26192112387282,5.870167367287419,5.07459677419355,8.35656907367746,23,49,69.83224668314257,7.3852674153850355,3.8780487804878048,-2.0945452016911505,6.046088471602188,2.492325702393341,3.6280033263568257,23,55,13.162408136056195,3.3702729618531455,1.8089430894308942,-1.0952253340328397,2.5808970292417017,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(114).png,final_check_output\npz_data\12_leads_data\Abnormal heartbeat\HB_(114)_12leads.npz,final_check_output\csv_data\12_leads_csv\Abnormal heartbeat\HB_(114).csv,12_leads,124,12,success,1.0466961498439127,1.3785133904078763,23,60,1.9002991675338188,1.0857540184672982,0.6341463414634146,0.8027443310127083,0.9813977022249025,1.2977367325702394,1.5696364084509036,25,67,2.463758454734651,1.3622375185372664,0.8414634146341463,-0.4044810191910141,-0.7099987649703978,1.1802809573361086,2.060554887987697,19,66,4.24588644640999,2.2228488276464295,0.9634146341463414,-2.6676470338817646,9.071633329602367,2.8396527055150877,4.46247424040228,20,48,19.9136763462539,4.184150310533575,2.296747967479675,-0.3958350684671888,2.4389161834808286,1.5171696149843907,1.9078674945317735,25,54,3.639958376690947,1.3888346872892707,0.9065040650406504,0.4429972034276322,-0.34665585063555016,0.6369753728754769,0.8179546993328618,16,56,0.6690498901607126,0.6357676792708324,0.33739837398373984,1.2606009909063767,1.9970305408596731,1.8041753381893864,2.787626307782632,24,56,7.7708604318418315,2.8620022555143287,1.3821138211382114,-0.829714523439819,2.070755743704889,2.254454994797086,3.4526691550152218,21,44,11.920924293993528,2.4283080975860885,1.41869918699187,0.1724107202833108,1.107015844000328,1.0754422476586887,1.3503188816742642,12,66,1.823361082206035,0.6391686673843248,0.4186991869918699,-0.3685991747773428,-0.005409020923121677,1.3919094693028098,1.7267671429202278,23,53,2.9817247658688864,1.1756333702044237,0.7317073170731707,0.20004829399484717,-0.2417926403980739,3.058662851196669,4.558283156725639,22,51,20.777945336888664,4.613848895013388,2.4146341463414633,-0.5622265716033865,2.7087105542029395,1.8855359001040588,2.4879522398057863,22,50,6.189906347554629,2.291731336855436,1.2032520325203253,0.9557088117446091,0.33470484367979125,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(115).png,final_check_output\npz_data\12_leads_data\Abnormal heartbeat\HB_(115)_12leads.npz,final_check_output\csv_data\12_leads_csv\Abnormal heartbeat\HB_(115).csv,12_leads,124,12,success,2.0044875130072843,2.580553803826475,14,51,6.659257934443288,1.6003048490072438,0.8536585365853658,0.8342130816692762,0.43193823612348936,2.49362643080125,2.8888842682420774,10,48,8.345652315296565,1.7419967983691749,0.9471544715447154,-0.04719315299273492,-0.7973425159370024,6.384495317377731,9.463558488009852,10,47,89.55893925598333,5.900254920770907,3.1504065040650406,-1.9918571614988148,3.8768506138367096,4.509332726326744,5.638969458542088,9,43,31.797976554370454,4.279013829095846,2.0813008130081303,-0.4213477010985168,0.8377702112963554,3.13111342351717,3.4659597821149473,10,58,12.012877211238294,2.288625106488343,1.1178861788617886,-0.1564935081409509,-1.300438926571436,1.235041623309052,1.7535594468425706,14,49,3.0749707336108227,1.130687969579957,0.5813008130081301,1.8190225858589548,2.229634184543772,3.065361602497399,4.448403105891799,18,54,19.788290192507805,2.35213101786513,1.4065040650406504,-1.1422859952352786,0.8789628606422468,4.085522892819978,5.038785249422949,10,58,25.389356789802285,3.7711463397019154,1.9471544715447155,0.6455328012916817,1.2212863877768445,1.818158168574401,2.2419753709610277,10,52,5.026453563995838,1.4650397480664592,0.7642276422764228,-1.2586824649663297,0.9333652997443318,2.4809443288241426,2.7929172860472176,10,66,7.800386966701354,1.786352963601848,0.9349593495934959,-0.7208828647371206,-0.8124575105413081,5.050468262226847,7.304488627570158,10,41,53.35555411030176,4.39812413819339,2.3780487804878048,-1.6825060348280045,2.2401428136719517,2.8831945889698236,3.564370161950746,10,53,12.704734651404785,2.446168399231413,1.1788617886178863,0.7249553955875694,0.5296407447864517,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(116).png,final_check_output\npz_data\12_leads_data\Abnormal heartbeat\HB_(116)_12leads.npz,final_check_output\csv_data\12_leads_csv\Abnormal heartbeat\HB_(116).csv,12_leads,124,12,success,2.035119667013528,3.196629643390538,18,50,10.218441077003119,2.3534268389263477,1.0853658536585367,1.2653247009651998,3.627033346945656,2.220798647242455,3.0370666873606096,14,57,9.223774063475544,2.198946532696631,1.1097560975609757,-1.5755698349525082,1.9433143128410624,1.7469432882414158,2.5694407727159847,21,64,6.602025884495318,2.1696352396591303,1.089430894308943,-1.8326308748977451,3.946236359616317,2.4672216441207087,3.2366224920567124,12,61,10.475725156087403,2.0620457124722535,1.056910569105691,-0.18199248496058834,-0.36017912096368,1.881308532778356,2.5243191507449882,12,52,6.372187174817899,1.5990342613920727,0.7804878048780488,0.7477376964509173,1.5773428961389548,1.6747528616024967,2.3236269764534914,18,61,5.399242325702393,1.6558592689897251,0.8577235772357723,1.1143049915595276,1.8358873056984875,2.8353277835587933,4.234314492897979,17,65,17.92941922476587,3.8078865529319543,1.8373983739837398,1.8183436678226372,5.336238870163973,2.298712278876171,3.509781796541822,17,55,12.318568259336342,3.075385273416292,1.2601626016260163,2.0363502617517573,11.569701603486177,0.7408298647242462,1.0791621383813057,18,70,1.1645909209157126,0.9139835084171577,0.44308943089430897,-1.1171794326700828,2.7873956757256195,2.015738813735692,2.495192437822981,12,56,6.22598530176899,1.1107384198803847,0.6382113821138211,0.9406925779486667,0.2170558277028669,2.977757544224766,4.5135811505155505,14,60,20.372414802289285,3.974256590502741,1.983739837398374,1.3833472644601512,4.031372858808264,2.9003642039542132,4.662929447265625,12,58,21.742911030176906,3.8060179134790704,1.646341463414634,1.7637096955728908,6.861685912505928,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(117).png,final_check_output\npz_data\12_leads_data\Abnormal heartbeat\HB_(117)_12leads.npz,final_check_output\csv_data\12_leads_csv\Abnormal heartbeat\HB_(117).csv,12_leads,124,12,success,1.4989594172736724,2.2055530145285425,26,57,4.864464099895941,1.5060852176841883,0.7804878048780488,1.449779599455128,1.7586959606229264,1.8206295525494276,2.3396654053853787,15,53,5.4740342091571295,1.6656500964795815,0.8821138211382114,-0.6893481167824006,0.5318750154428948,3.8353277835587942,5.8452375622560595,21,56,34.166802159209155,3.7786843324830466,1.9552845528455285,-1.846440131838981,2.978624789154657,3.983090530697189,5.485184259253327,9,50,30.08724635796046,4.345823151232528,2.272357723577236,-1.2533520006679282,2.691871223956717,2.5610041623309048,2.9552573129323205,10,59,8.733545785639958,2.03326002800021,1.048780487804878,0.06576248606824928,-0.783408658555953,1.192702913631634,1.7208012662474517,11,44,2.9611569979188337,1.083880412207675,0.5121951219512195,1.9693524760262666,3.046908642180643,5.715888397502599,8.61646162863032,17,40,74.2434109976587,4.655729052267763,2.7195121951219514,-1.5186852542549543,2.123536130408194,3.756590357266736,4.405034781428898,9,48,19.404331425598343,2.787894855186837,1.5609756097560976,-0.40033947202138287,-0.04559425601941758,1.7121488033298649,2.143170765786418,10,53,4.59318093132154,1.4341933513671339,0.7154471544715447,-1.1822557669362002,1.0326006631854288,1.9950572320499473,2.2553122627932294,10,55,5.086433402705516,1.5040595473421987,0.7926829268292683,-0.5164314362017798,-0.8348640124986138,6.279494016649322,9.245833874570764,9,46,85.48544403616023,5.386202638388999,2.886178861788618,-1.8286028382475648,2.788252084199584,3.7784859521331953,5.188278419712829,14,49,26.918232960457853,3.1390537645260816,1.5447154471544715,0.9816156137491014,1.8459408805048731,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(118).png,final_check_output\npz_data\12_leads_data\Abnormal heartbeat\HB_(118)_12leads.npz,final_check_output\csv_data\12_leads_csv\Abnormal heartbeat\HB_(118).csv,12_leads,124,12,success,0.9958376690946922,1.2884058344220337,22,74,1.659989594172737,1.0270725625682384,0.6300813008130082,-0.6933460059393067,0.28731828822741345,1.4042013527575443,1.7355159113842933,19,63,3.0120154786680535,1.409174353202462,0.7601626016260162,0.26311015277430394,-0.5126762628007722,1.7528616024973989,2.6684989125742566,18,73,7.12088644640999,2.2223915924615767,1.1788617886178863,-2.1860787408834987,3.8936830171884482,3.244135882761013,4.956098956375777,17,51,24.56291686538906,4.735446968827752,2.4715447154471546,0.27499722556412803,4.079290960952874,1.967741935483871,2.437939373138055,25,59,5.943548387096774,2.298815530991657,1.2032520325203253,-0.06678683406507785,-0.17359974519900812,0.561394380853278,0.7024350948201289,23,74,0.49341506243496347,0.5755873634889235,0.3130081300813008,-0.052277037176826385,0.6182018515380423,4.512617065556712,7.438053122992846,24,55,55.32463426046363,5.739400505033742,2.9471544715447155,-2.4632706155626924,6.391591802758894,3.3880072840790834,4.251725027891523,12,55,18.077165712799175,3.3513739446789836,1.7439024390243902,0.5207829080161628,0.24135648392179165,1.239724245577523,1.5231691385942234,20,74,2.3200442247658684,1.3251783128981585,0.7479674796747967,0.10525366573541943,-0.056442846450383666,1.1542013527575445,1.5675633361032368,20,74,2.4572548126951097,1.653402503142648,0.8739837398373984,0.7044608898480315,1.2522060797318133,3.0744016649323624,4.8388306436492305,23,56,23.414281997918835,5.12208671907491,2.813008130081301,-2.0814072258400924,5.769514686422385,2.143080124869928,2.641947669238116,16,65,6.979887486992714,2.182711076225258,1.048780487804878,0.5881803901059722,0.2372810011193729,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(119).png,final_check_output\npz_data\12_leads_data\Abnormal heartbeat\HB_(119)_12leads.npz,final_check_output\csv_data\12_leads_csv\Abnormal heartbeat\HB_(119).csv,12_leads,124,12,success,2.065881893860562,2.7254097583072494,12,53,7.427858350676379,1.8918954232945664,0.8414634146341463,1.1548034172465989,1.1140853082297326,0.8162070759625388,1.2719713165700313,20,54,1.617911030176899,1.2607263360098984,0.5447154471544715,-2.443650936948646,6.821390949626441,2.232895421436004,3.933985949066236,16,64,15.476245447450573,3.0064294247793115,1.3943089430894309,-2.682153744246549,6.766828943369493,1.5983350676378767,2.7642261335364195,20,57,7.640946117325703,3.0345235760055207,1.3373983739837398,-2.056967621782094,6.918466289657513,0.8093132154006243,0.9840940386991082,18,63,0.9684410770031215,0.974262280841211,0.5,0.44701209336516823,0.2948379824683256,1.0588579604578578,1.9383840838181643,18,59,3.757332856399583,1.6874717703149158,0.7032520325203252,3.0580349777779916,8.929379984941768,2.596904266389177,4.343541199998845,10,47,18.866350156087407,2.8244720349868513,1.434959349593496,-1.8087273617164044,4.032763812443281,1.3993886576482828,2.2936815158041726,18,58,5.260974895941726,2.6869149958869096,1.016260162601626,1.2592561935973416,5.422547860422231,2.08324661810614,2.694055389795882,12,61,7.257934443288242,1.7976950011259338,0.8699186991869918,-0.9631351822357032,0.6427124706353355,0.9957075962539017,1.3510652135401506,9,67,1.825377211238293,0.922835855534538,0.540650406504065,-1.0673889058189345,1.661117947325475,2.157778355879292,3.389675357752912,14,48,11.489899030957336,2.4838911906833743,1.2439024390243902,-1.8948274315982054,4.984473370435986,0.8969823100936526,1.5040676915502864,21,52,2.262219620765407,1.6646329054861015,0.6585365853658537,2.706872983651942,8.383364288314432,Abnormal heartbeat
ECG Dataset\Abnormal heartbeat\HB_(12).png,final_check_output\npz_data\12_leads_data\Abnormal heartbeat\HB_(12)_12leads.npz,final_check_output\csv_data\12_leads_csv\Abnormal heartbeat\HB_(12).csv,12_leads,124,12,success,0.9490114464099901,1.18490769408269,26,70,1.4040062434963578,0.9261336713648696,0.5609756097560976,0.8611385887327889,-0.19789451307177197,1.2268470343392295,1.6048184469461613,27,71,2.5754422476586885,1.539454026331086,0.8455284552845529,-0.7850259007915592,1.3563711662075306,2.0828563995837666,3.778643210323795,20,61,14.278144510926117,4.0577638120609665,1.8170731707317074,-2.325084732008864,9.00844145273814,2.081490634755464,2.7877429573125614,14,44,7.771510796045784,2.5411251588953134,1.2317073170731707,1.0797350229508373,4.7884391897702825,1.4448491155046819,2.1687514150571006,26,68,4.703482700312175,2.406377029167305,1.0365853658536586,2.1574667537118843,5.182791734273422,0.8296045785639958,1.0979595112979037,10,62,1.2055150884495314,0.6014886681278201,0.34146341463414637,0.39734818911618164,0.5478719896790345,3.3630983350676384,5.072845074906807,19,54,25.733757154006252,4.887140916882121,2.5447154471544717,-1.6936191124681088,6.0117310695118,1.646722164412071,2.499167395172779,18,54,6.245837669094693,2.949093839053738,1.1422764227642277,2.6086356305448364,10.496509157685136,1.0413631633714875,1.6626208264324707,17,62,2.7643080124869925,1.722047372888314,0.6544715447154471,2.6046141818115247,6.864640739827934,1.1737773152965654,1.8714195783664989,24,56,3.5022112382934445,1.9500885950272322,0.8252032520325203,2.651505471976983,6.756934424779445,2.5755398022892813,3.5584369001679077,17,45,12.662473172476584,3.4362664083665417,1.8943089430894309,-0.08658423432215674,1.815975092428328,1.2741935483870968,2.0235508554311474,18,71,4.094758064516129,2.1878266306665295,0.8821138211382114,2.508861805891954,6.711343452701735,Abnormal heartbeat
