original_image,npz_path,csv_path,data_type,num_samples,status,MAV,RMS,ZC,SSC,VAR,DASDV,AAC,Skew,Kurt,class
ECG Dataset\Normal Person\Normal(192).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(192)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(192).csv,extended_lead_II,510,success,1.0963744713571708,1.462713713388295,54,193,2.1395314073341756,0.7924856417471166,0.4302554027504912,0.8973774007698728,1.082781795823256,Normal Person
ECG Dataset\Normal Person\Normal(193).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(193)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(193).csv,extended_lead_II,510,success,1.0236601307189537,1.2627482695937113,51,168,1.5945331923619117,0.7089566385821159,0.3418467583497053,0.8978861137373346,0.0540073961790446,Normal Person
ECG Dataset\Normal Person\Normal(194).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(194)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(194).csv,extended_lead_II,510,success,0.8549019607843137,1.1639711817553473,71,211,1.3548289119569397,0.9529707454325629,0.468565815324165,1.251012262800643,2.0327396581020825,Normal Person
ECG Dataset\Normal Person\Normal(195).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(195)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(195).csv,extended_lead_II,510,success,0.9693002691272581,1.472725570993683,72,217,2.16892060745867,1.1451615134752784,0.4911591355599214,2.2497454827117966,5.943002868739944,Normal Person
ECG Dataset\Normal Person\Normal(196).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(196)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(196).csv,extended_lead_II,510,success,0.8876009227220297,1.3233133447454506,85,226,1.751158208381392,1.4456424598798507,0.6277013752455796,1.0161333185794652,4.095862928041723,Normal Person
ECG Dataset\Normal Person\Normal(197).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(197)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(197).csv,extended_lead_II,510,success,0.9254901960784314,1.2330449489832052,73,223,1.520399846212995,0.9094569721998439,0.5009823182711198,0.15327738343505554,0.7777315340988422,Normal Person
ECG Dataset\Normal Person\Normal(198).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(198)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(198).csv,extended_lead_II,510,success,0.9972318339100348,1.3122192858116866,83,263,1.7219194540561322,1.021622808606402,0.4823182711198428,0.6426693392618921,0.8338991034023389,Normal Person
ECG Dataset\Normal Person\Normal(199).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(199)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(199).csv,extended_lead_II,510,success,0.9494694348327567,1.1995565789737346,72,245,1.4389359861591695,0.7744064207628085,0.4430255402750491,-0.12127292750253114,0.19818734876067046,Normal Person
ECG Dataset\Normal Person\Normal(2).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(2)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(2).csv,extended_lead_II,510,success,1.0211224540967272,1.915853210803012,38,158,3.6704935253442104,1.5232366831460407,0.5481335952848723,-3.15065010497514,10.612731912612535,Normal Person
ECG Dataset\Normal Person\Normal(20).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(20)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(20).csv,extended_lead_II,510,success,1.3612802768166086,1.8078022871201733,28,193,3.2681491093169295,0.5843965425342612,0.3477406679764244,0.6181061792489881,0.3801918839628442,Normal Person
ECG Dataset\Normal Person\Normal(200).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(200)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(200).csv,extended_lead_II,510,success,1.3416378316032296,1.6904329141198011,71,208,2.857563437139562,1.1335220768140135,0.6227897838899804,0.9951374682226142,0.13586827743536345,Normal Person
ECG Dataset\Normal Person\Normal(201).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(201)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(201).csv,extended_lead_II,510,success,0.5580853517877742,0.6876568710616794,74,190,0.4728719723183391,0.5092465253446885,0.26129666011787817,1.0986135166389546,1.177510638331139,Normal Person
ECG Dataset\Normal Person\Normal(202).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(202)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(202).csv,extended_lead_II,510,success,1.1764705882352933,1.8750686261950993,82,244,3.5158823529411762,1.860561632256864,0.7524557956777996,2.666105084628922,8.144147288827797,Normal Person
ECG Dataset\Normal Person\Normal(203).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(203)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(203).csv,extended_lead_II,510,success,1.0691580161476355,1.333101190863867,52,200,1.7771587850826602,0.918324689723839,0.45284872298624756,-0.27726880890018085,-0.28005771351549535,Normal Person
ECG Dataset\Normal Person\Normal(204).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(204)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(204).csv,extended_lead_II,510,success,1.219937571079441,1.659294209382976,44,126,2.753257273291875,1.0060859160747186,0.4086444007858546,1.8945956262227723,3.291505084657313,Normal Person
ECG Dataset\Normal Person\Normal(205).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(205)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(205).csv,extended_lead_II,510,success,1.0057823913879278,1.4668076677181083,60,206,2.1515247340766366,1.2173989370002718,0.444007858546169,2.162770365717988,6.263686810266506,Normal Person
ECG Dataset\Normal Person\Normal(206).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(206)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(206).csv,extended_lead_II,510,success,1.2545098039215685,1.7654521842407531,81,230,3.116821414840446,1.7092145969159087,0.7858546168958742,1.0490148008317066,1.7852059063381098,Normal Person
ECG Dataset\Normal Person\Normal(207).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(207)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(207).csv,extended_lead_II,510,success,1.0274509803921568,1.300756884918921,42,204,1.6919684736639753,0.6061246022055377,0.3045186640471513,-0.0733653538658325,0.5272915084489576,Normal Person
ECG Dataset\Normal Person\Normal(208).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(208)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(208).csv,extended_lead_II,510,success,1.2023683198769701,1.573367837285136,63,265,2.4754863514033065,1.2345310031110746,0.5432220039292731,1.2026290801224038,1.9894489124276875,Normal Person
ECG Dataset\Normal Person\Normal(209).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(209)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(209).csv,extended_lead_II,510,success,2.1925394079200315,3.2165819585505577,40,174,10.346399496072937,2.4410571836830584,0.9901768172888016,2.391286306126618,6.1410666033713035,Normal Person
ECG Dataset\Normal Person\Normal(21).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(21)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(21).csv,extended_lead_II,510,success,0.8736831987697037,1.1425296034046126,49,183,1.3053738946559015,0.6178421158816959,0.3182711198428291,0.7969840722275399,1.4309427206344498,Normal Person
ECG Dataset\Normal Person\Normal(210).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(210)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(210).csv,extended_lead_II,510,success,1.33683967704729,1.8341080464434072,64,194,3.3639523260284503,1.5019633516257043,0.6394891944990176,1.5312143200418584,2.2064427207260175,Normal Person
ECG Dataset\Normal Person\Normal(211).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(211)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(211).csv,extended_lead_II,510,success,1.9138638985005765,2.5849102230459047,54,206,6.681760861207228,1.537034626169242,0.6856581532416502,0.7109665450458045,0.7228006835360152,Normal Person
ECG Dataset\Normal Person\Normal(212).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(212)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(212).csv,extended_lead_II,510,success,1.1701576316801225,1.8346707924231394,65,207,3.36601691657055,1.4519142570493557,0.6365422396856582,2.546261967045996,6.698501522094919,Normal Person
ECG Dataset\Normal Person\Normal(213).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(213)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(213).csv,extended_lead_II,510,success,0.7893617839292585,1.030182140265979,74,207,1.061275242122993,0.75441135692845,0.3693516699410609,0.8570836536658603,1.8064884384495548,Normal Person
ECG Dataset\Normal Person\Normal(214).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(214)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(214).csv,extended_lead_II,510,success,0.9456632064590541,1.1812033073794244,74,241,1.3952412533640908,0.8800897435932293,0.46070726915520627,0.9569183586232679,0.1704241635275543,Normal Person
ECG Dataset\Normal Person\Normal(215).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(215)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(215).csv,extended_lead_II,510,success,1.7329873125720876,2.2886183458809053,59,167,5.237773933102653,1.4145608216938286,0.6895874263261297,1.1203077977761102,1.075343971652158,Normal Person
ECG Dataset\Normal Person\Normal(216).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(216)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(216).csv,extended_lead_II,510,success,1.2873125720876584,1.6677508007984927,85,206,2.7813927335640143,1.1905819019395234,0.630648330058939,1.2825575295859077,1.3047229794952147,Normal Person
ECG Dataset\Normal Person\Normal(217).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(217)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(217).csv,extended_lead_II,510,success,0.7408304498269901,0.9414669690570412,79,209,0.8863600538254517,0.8543198905808311,0.4086444007858546,0.8815802283877276,0.33420899350506206,Normal Person
ECG Dataset\Normal Person\Normal(218).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(218)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(218).csv,extended_lead_II,510,success,0.8653517877739325,1.25886476018239,58,170,1.5847404844290656,0.9439081904007918,0.4066797642436149,2.1160798214592815,4.992142083113722,Normal Person
ECG Dataset\Normal Person\Normal(219).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(219)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(219).csv,extended_lead_II,510,success,0.774755863129566,1.0027782437182144,72,194,1.0055642060745869,0.725280245273974,0.38212180746561886,0.990752307596066,0.38491449850905335,Normal Person
ECG Dataset\Normal Person\Normal(22).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(22)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(22).csv,extended_lead_II,510,success,1.0709573241061132,1.3959269580747742,70,206,1.9486120722798923,0.9992629897045723,0.5333988212180747,0.9330666787488783,0.7494069147628024,Normal Person
ECG Dataset\Normal Person\Normal(220).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(220)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(220).csv,extended_lead_II,510,success,1.8191387927720113,2.3516777653810523,58,229,5.530388312187619,1.3288028794136162,0.7003929273084479,1.1437061134100222,0.497675142226051,Normal Person
ECG Dataset\Normal Person\Normal(221).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(221)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(221).csv,extended_lead_II,510,success,1.8191387927720113,2.3516777653810523,58,229,5.530388312187619,1.3288028794136162,0.7003929273084479,1.1437061134100222,0.497675142226051,Normal Person
ECG Dataset\Normal Person\Normal(222).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(222)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(222).csv,extended_lead_II,510,success,1.0865974625144177,2.0278674146604736,60,193,4.112246251441753,1.722810104506183,0.6218074656188605,3.2933742514286903,11.26178556122976,Normal Person
ECG Dataset\Normal Person\Normal(223).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(223)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(223).csv,extended_lead_II,510,success,1.1873587081891572,1.5838125299258174,77,213,2.5084621299500194,1.291121259251188,0.5756385068762279,1.6119260628322367,2.678013277722015,Normal Person
ECG Dataset\Normal Person\Normal(224).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(224)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(224).csv,extended_lead_II,510,success,0.5760630526720497,0.7746347214560224,88,217,0.6000589516852493,0.7481914452657339,0.3614931237721022,1.3609779990697193,2.709632848490367,Normal Person
ECG Dataset\Normal Person\Normal(225).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(225)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(225).csv,extended_lead_II,510,success,1.3499269511726264,1.776979107410602,78,193,3.1576547481737793,1.5546684875208518,0.7848722986247544,-0.23567910006538567,1.1448050247903616,Normal Person
ECG Dataset\Normal Person\Normal(226).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(226)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(226).csv,extended_lead_II,510,success,0.9921914648212223,1.48564856423523,55,187,2.2071516564141995,1.0544678387944013,0.4292730844793713,1.8323345133512094,5.424459955134148,Normal Person
ECG Dataset\Normal Person\Normal(227).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(227)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(227).csv,extended_lead_II,510,success,1.2928258362168399,1.8438213165297508,57,198,3.399677047289504,1.3038028103102433,0.574656188605108,1.7193671597494427,3.2077452291728816,Normal Person
ECG Dataset\Normal Person\Normal(228).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(228)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(228).csv,extended_lead_II,510,success,0.9533256439830841,1.4166477824012182,57,185,2.0068909393822887,1.1344605127014546,0.4194499017681729,2.2866014113586806,6.827878509939177,Normal Person
ECG Dataset\Normal Person\Normal(229).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(229)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(229).csv,extended_lead_II,510,success,1.4396865111051964,1.9622593999019278,41,152,3.850461952503474,1.2480300330025753,0.5402750491159135,1.732832707658972,2.136063711526595,Normal Person
ECG Dataset\Normal Person\Normal(23).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(23)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(23).csv,extended_lead_II,510,success,0.838153923708702,1.120038300781236,47,161,1.2544857952169182,0.554110228047222,0.2907662082514735,0.6084938999376529,0.7531100981362169,Normal Person
ECG Dataset\Normal Person\Normal(230).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(230)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(230).csv,extended_lead_II,510,success,1.4579354094579007,1.8570710796848682,57,203,3.4487129950019217,1.0465585852204475,0.5461689587426326,0.6096625199052923,0.33470544147492776,Normal Person
ECG Dataset\Normal Person\Normal(231).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(231)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(231).csv,extended_lead_II,510,success,1.2362309368191728,1.987110334135739,62,174,3.9486074800290494,1.7670799333762022,0.6542239685658153,2.6816084878330986,9.246719362846923,Normal Person
ECG Dataset\Normal Person\Normal(232).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(232)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(232).csv,extended_lead_II,510,success,1.141826220684353,1.626845209726197,69,218,2.6466253364090733,1.1856211224385702,0.5225933202357563,1.779917211251249,3.782072081373511,Normal Person
ECG Dataset\Normal Person\Normal(233).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(233)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(233).csv,extended_lead_II,510,success,0.8248366013071895,1.103101852251885,54,221,1.2168336964415394,0.9098469301852952,0.42337917485265225,0.953750600934014,2.067606093977889,Normal Person
ECG Dataset\Normal Person\Normal(234).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(234)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(234).csv,extended_lead_II,510,success,1.0491234140715109,1.3803312291589525,77,210,1.9053143021914651,0.7133308239800651,0.4675834970530452,0.8831230392398691,0.7014605283097617,Normal Person
ECG Dataset\Normal Person\Normal(235).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(235)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(235).csv,extended_lead_II,510,success,1.0491234140715109,1.3803312291589525,77,210,1.9053143021914651,0.7133308239800651,0.4675834970530452,0.8831230392398691,0.7014605283097617,Normal Person
ECG Dataset\Normal Person\Normal(236).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(236)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(236).csv,extended_lead_II,510,success,1.3453287197231827,1.9026037421427335,65,191,3.619900999615533,1.4638740753384278,0.6532416502946955,1.8428189324344315,4.1656797337909595,Normal Person
ECG Dataset\Normal Person\Normal(237).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(237)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(237).csv,extended_lead_II,510,success,1.1784544405997688,1.5508750367032913,70,205,2.405213379469435,1.0432682514103389,0.5225933202357563,1.608952478034492,5.449369369907787,Normal Person
ECG Dataset\Normal Person\Normal(238).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(238)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(238).csv,extended_lead_II,510,success,1.2239984621299496,1.622611514701906,71,223,2.6328681276432135,0.9873960117837443,0.5235756385068763,1.3658639717468832,1.0100276508126607,Normal Person
ECG Dataset\Normal Person\Normal(239).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(239)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(239).csv,extended_lead_II,510,success,1.9983544790465195,2.6209295714557714,45,188,6.869271818531334,1.5520820669773274,0.7092337917485265,1.3343680461891987,1.253954647456041,Normal Person
ECG Dataset\Normal Person\Normal(24).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(24)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(24).csv,extended_lead_II,510,success,1.4831487889273358,2.6545719449071625,62,232,7.046752210688197,1.877249796282433,0.7003929273084479,0.5593217127872593,6.335369961286835,Normal Person
ECG Dataset\Normal Person\Normal(240).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(240)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(240).csv,extended_lead_II,510,success,1.7654440599769325,2.306498558788116,50,201,5.3199356016916575,1.537034626169242,0.724950884086444,1.468767653444803,1.2026792176624106,Normal Person
ECG Dataset\Normal Person\Normal(241).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(241)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(241).csv,extended_lead_II,510,success,1.6961130334486736,2.3568164574098094,59,176,5.554583813917724,1.4880004647526577,0.7328094302554028,1.674191770766159,1.974416139144843,Normal Person
ECG Dataset\Normal Person\Normal(242).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(242)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(242).csv,extended_lead_II,510,success,2.0843867743175695,2.7024966385746185,38,215,7.303488081507114,1.2760064789730259,0.6257367387033399,1.0741694350329114,2.2606769083970315,Normal Person
ECG Dataset\Normal Person\Normal(243).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(243)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(243).csv,extended_lead_II,510,success,1.305778546712802,1.850896527262622,71,204,3.425817954632834,1.6380483379814683,0.7082514734774067,2.064587184484731,4.726419479613579,Normal Person
ECG Dataset\Normal Person\Normal(244).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(244)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(244).csv,extended_lead_II,510,success,0.948635140330642,1.4254713163245252,74,237,2.0319684736639756,1.1604991812600751,0.5245579567779961,2.141457669550064,6.018428354518258,Normal Person
ECG Dataset\Normal Person\Normal(245).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(245)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(245).csv,extended_lead_II,510,success,0.948635140330642,1.4254713163245252,74,237,2.0319684736639756,1.1604991812600751,0.5245579567779961,2.141457669550064,6.018428354518258,Normal Person
ECG Dataset\Normal Person\Normal(246).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(246)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(246).csv,extended_lead_II,510,success,1.7376470588235309,2.6971662689483833,52,177,7.274705882352942,2.1065665880251423,0.8575638506876228,2.7105046273754754,7.901016543523699,Normal Person
ECG Dataset\Normal Person\Normal(247).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(247)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(247).csv,extended_lead_II,510,success,1.2866666666666668,1.7716586888574002,72,246,3.138774509803922,1.3567845960500087,0.6463654223968566,1.3458775547298345,3.0986245151722747,Normal Person
ECG Dataset\Normal Person\Normal(248).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(248)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(248).csv,extended_lead_II,510,success,1.0466666666666666,1.3133801126335962,87,219,1.7249673202614382,0.9233917150007486,0.5245579567779961,0.06949154929030983,-0.5999037174822477,Normal Person
ECG Dataset\Normal Person\Normal(249).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(249)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(249).csv,extended_lead_II,510,success,1.4120184544406,1.812035248453471,46,230,3.283471741637832,1.0570652928740123,0.4960707269155206,0.3894655655744905,0.5452272827085531,Normal Person
ECG Dataset\Normal Person\Normal(25).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(25)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(25).csv,extended_lead_II,510,success,1.5265474817377935,1.9297806219232485,59,232,3.7240532487504803,0.8511519987351754,0.537328094302554,0.7183175254394658,0.09238057502737274,Normal Person
ECG Dataset\Normal Person\Normal(250).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(250)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(250).csv,extended_lead_II,510,success,0.9435294117647056,1.2242774391376923,54,195,1.4988552479815458,0.739364671781248,0.3644400785854617,0.36248510279460333,0.640513371182708,Normal Person
ECG Dataset\Normal Person\Normal(251).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(251)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(251).csv,extended_lead_II,510,success,1.3849673202614374,2.185143468975822,67,239,4.774851980007688,1.6356478262128715,0.6866404715127702,2.6382532965297067,7.483007793325015,Normal Person
ECG Dataset\Normal Person\Normal(252).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(252)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(252).csv,extended_lead_II,510,success,1.7220722798923496,2.3459907557177435,57,189,5.5036726259131115,1.678478120671136,0.7779960707269156,1.5240476334095614,2.8513961891394084,Normal Person
ECG Dataset\Normal Person\Normal(253).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(253)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(253).csv,extended_lead_II,510,success,0.8158169934640519,1.418101247992492,76,235,2.0110111495578624,1.3154290686227073,0.5117878192534381,3.1158124716688076,10.569154880756356,Normal Person
ECG Dataset\Normal Person\Normal(254).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(254)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(254).csv,extended_lead_II,510,success,1.0974625144175318,1.552560175583591,50,194,2.410443098808151,1.0472623117945687,0.4037328094302554,1.4911565363671633,4.169800958198667,Normal Person
ECG Dataset\Normal Person\Normal(255).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(255)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(255).csv,extended_lead_II,510,success,1.092918108419839,1.6631009806240338,49,176,2.765904871752623,1.2387863561815562,0.48035363457760316,1.868555155754048,5.872241343961965,Normal Person
ECG Dataset\Normal Person\Normal(256).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(256)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(256).csv,extended_lead_II,510,success,1.3852768166089962,2.0574522160428175,66,190,4.2331096212995005,1.6974643055929861,0.668958742632613,2.0100855815656593,4.849706899317809,Normal Person
ECG Dataset\Normal Person\Normal(257).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(257)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(257).csv,extended_lead_II,510,success,1.1406140495413852,1.4850074913031541,57,214,2.205247249226488,0.7763821236886816,0.3929273084479371,0.9875364935319445,0.976623635529196,Normal Person
ECG Dataset\Normal Person\Normal(258).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(258)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(258).csv,extended_lead_II,510,success,1.214048442906574,2.0568674180772724,64,250,4.2307035755478655,1.9055549032222867,0.6827111984282908,3.1008199943159664,11.025343901642534,Normal Person
